Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Y_lat,X_lon
2019,AK,Hoonah-Angoon,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,196.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02105,58.717908328,-137.1866487
2019,AK,Juneau,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,206.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02110,58.463936686,-134.1669508
2019,AK,Kenai Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,252.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02122,60.193262972,-150.2807443
2019,AK,Ketchikan Gateway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,296.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02130,55.621720661,-130.7595837
2019,AK,Kodiak Island,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,301.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02150,57.715764645,-153.8367593
2019,AK,Kusilvak,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,White,T2,02158,62.159507006,-163.3489828
2019,AK,Lake and Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,263.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02164,58.65264198,-156.1838384
2019,AK,Matanuska-Susitna,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,228.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02170,62.316474745,-149.5987212
2019,AK,Nome,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,White,T2,02180,64.903977039,-163.9462296
2019,AK,North Slope,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,18.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02185,69.309529075,-153.3965423
2019,AK,Northwest Arctic,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,White,T2,02188,67.065076558,-159.7268825
2019,AK,Petersburg,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,211.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02195,56.835797242,-133.229917
2019,AK,Prince of Wales-Hyder,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,307.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02198,55.612913536,-132.7928046
2019,AK,Sitka,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,158.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02220,57.236874416,-135.2842908
2019,AK,Skagway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,White,T2,02230,59.560902403,-135.3326813
2019,AK,Southeast Fairbanks,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,271.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02240,63.867730698,-143.2216055
2019,AK,Valdez-Cordova,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,251.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02261,61.535209309,-144.3399175
2019,AK,Wrangell,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,295.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02275,56.386247972,-131.7746929
2019,AK,Yakutat,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,White,T2,02282,59.488147271,-138.6492854
2019,AK,Yukon-Koyukuk,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,234.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,02290,65.503126799,-151.4114639
2019,AK,Aleutians East,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02013,55.442393334,-161.9599296
2019,AK,Aleutians West,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02016,53.648343064,-166.9175329
2019,AK,Anchorage,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,302,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02020,61.159144533,-149.1045591
2019,AK,Bethel,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,281.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02050,60.923647647,-159.7532618
2019,AK,Bristol Bay,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02060,58.753495988,-156.694662
2019,AK,Denali,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,272,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02068,63.67881971,-149.9608012
2019,AK,Dillingham,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02070,59.803703891,-158.1813501
2019,AK,Fairbanks North Star,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,316.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02090,64.809319444,-146.5842931
2019,AK,Haines,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,296.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02100,59.141478853,-135.5151943
2019,AK,Hoonah-Angoon,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,279.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02105,58.717908328,-137.1866487
2019,AK,Juneau,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,297.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02110,58.463936686,-134.1669508
2019,AK,Kenai Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,309.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02122,60.193262972,-150.2807443
2019,AK,Ketchikan Gateway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,360.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02130,55.621720661,-130.7595837
2019,AK,Kodiak Island,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,334.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02150,57.715764645,-153.8367593
2019,AK,Kusilvak,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02158,62.159507006,-163.3489828
2019,AK,Lake and Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,330.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02164,58.65264198,-156.1838384
2019,AK,Matanuska-Susitna,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,281.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02170,62.316474745,-149.5987212
2019,AK,Nome,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02180,64.903977039,-163.9462296
2019,AK,North Slope,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,10.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02185,69.309529075,-153.3965423
2019,AK,Northwest Arctic,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02188,67.065076558,-159.7268825
2019,AK,Petersburg,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02195,56.835797242,-133.229917
2019,AK,Prince of Wales-Hyder,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,357.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02198,55.612913536,-132.7928046
2019,AK,Sitka,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,216.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02220,57.236874416,-135.2842908
2019,AK,Skagway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02230,59.560902403,-135.3326813
2019,AK,Southeast Fairbanks,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,335.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02240,63.867730698,-143.2216055
2019,AK,Valdez-Cordova,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,311.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02261,61.535209309,-144.3399175
2019,AK,Wrangell,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,371.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02275,56.386247972,-131.7746929
2019,AK,Yakutat,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,White,T2,02282,59.488147271,-138.6492854
2019,AK,Yukon-Koyukuk,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,245.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,02290,65.503126799,-151.4114639
2019,AK,Aleutians East,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02013,55.442393334,-161.9599296
2019,AK,Aleutians West,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02016,53.648343064,-166.9175329
2019,AK,Anchorage,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,174.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02020,61.159144533,-149.1045591
2019,AK,Bethel,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,177.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02050,60.923647647,-159.7532618
2019,AK,Bristol Bay,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02060,58.753495988,-156.694662
2019,AK,Denali,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,166.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02068,63.67881971,-149.9608012
2019,AK,Dillingham,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02070,59.803703891,-158.1813501
2019,AK,Fairbanks North Star,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,222.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02090,64.809319444,-146.5842931
2019,AK,Haines,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,120.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02100,59.141478853,-135.5151943
2019,AK,Hoonah-Angoon,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,125.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02105,58.717908328,-137.1866487
2019,AK,Juneau,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,125.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02110,58.463936686,-134.1669508
2019,AK,Kenai Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,176.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02122,60.193262972,-150.2807443
2019,AK,Ketchikan Gateway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,227,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02130,55.621720661,-130.7595837
2019,AK,Alaska,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,136.6,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Asian and Pacific Islander,T2,02,64.3173,-152.571
2019,AK,Kodiak Island,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,196.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02150,57.715764645,-153.8367593
2019,AK,Kusilvak,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02158,62.159507006,-163.3489828
2019,AK,Lake and Peninsula,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,192.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02164,58.65264198,-156.1838384
2019,AK,Matanuska-Susitna,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,173.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02170,62.316474745,-149.5987212
2019,AK,Nome,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02180,64.903977039,-163.9462296
2019,AK,North Slope,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02185,69.309529075,-153.3965423
2019,AK,Northwest Arctic,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02188,67.065076558,-159.7268825
2019,AK,Petersburg,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02195,56.835797242,-133.229917
2019,AK,Prince of Wales-Hyder,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,245.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02198,55.612913536,-132.7928046
2019,AK,Sitka,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02220,57.236874416,-135.2842908
2019,AK,Skagway,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02230,59.560902403,-135.3326813
2019,AK,Southeast Fairbanks,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,196.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02240,63.867730698,-143.2216055
2019,AK,Valdez-Cordova,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,175,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02261,61.535209309,-144.3399175
2019,AK,Wrangell,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,187.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02275,56.386247972,-131.7746929
2019,AK,Yakutat,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,White,T2,02282,59.488147271,-138.6492854
2019,AK,Yukon-Koyukuk,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,204,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,02290,65.503126799,-151.4114639
2019,AK,Aleutians East,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,02013,55.442393334,-161.9599296
